filename,prompt_a,prompt_b,box_iou,dice_a,dice_b,dice_diff
1130_pid-112074_pituitary.png,P16,P11,0.0,0.0,0.9039700374531836,0.9039700374531836
1130_pid-112074_pituitary.png,P17,P11,0.0,0.0,0.9039700374531836,0.9039700374531836
1130_pid-112074_pituitary.png,P20,P11,0.0,0.0,0.9039700374531836,0.9039700374531836
1130_pid-112074_pituitary.png,P12,P14,0.0,0.0,0.8636505460218409,0.8636505460218409
1130_pid-112074_pituitary.png,P12,P18,0.0,0.0,0.8457252029931539,0.8457252029931539
1130_pid-112074_pituitary.png,P12,P19,0.0,0.0,0.8925041812376463,0.8925041812376463
1130_pid-112074_pituitary.png,P13,P14,0.0,0.0,0.8636505460218409,0.8636505460218409
1130_pid-112074_pituitary.png,P13,P18,0.0,0.0,0.8457252029931539,0.8457252029931539
1130_pid-112074_pituitary.png,P13,P19,0.0,0.0,0.8925041812376463,0.8925041812376463
1130_pid-112074_pituitary.png,P15,P14,0.0,0.0,0.8636505460218409,0.8636505460218409
1130_pid-112074_pituitary.png,P16,P14,0.0,0.0,0.8636505460218409,0.8636505460218409
1130_pid-112074_pituitary.png,P17,P14,0.0,0.0,0.8636505460218409,0.8636505460218409
1130_pid-112074_pituitary.png,P20,P14,0.0,0.0,0.8636505460218409,0.8636505460218409
1130_pid-112074_pituitary.png,P15,P18,0.0,0.0,0.8457252029931539,0.8457252029931539
1130_pid-112074_pituitary.png,P15,P19,0.0,0.0,0.8925041812376463,0.8925041812376463
1130_pid-112074_pituitary.png,P16,P18,0.0,0.0,0.8457252029931539,0.8457252029931539
1130_pid-112074_pituitary.png,P16,P19,0.0,0.0,0.8925041812376463,0.8925041812376463
1130_pid-112074_pituitary.png,P17,P18,0.0,0.0,0.8457252029931539,0.8457252029931539
1130_pid-112074_pituitary.png,P17,P19,0.0,0.0,0.8925041812376463,0.8925041812376463
1130_pid-112074_pituitary.png,P20,P18,0.0,0.0,0.8457252029931539,0.8457252029931539
1130_pid-112074_pituitary.png,P20,P19,0.0,0.0,0.8925041812376463,0.8925041812376463
1144_pid-112847_pituitary.png,P15,P01,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P02,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P03,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P04,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P05,0.0,0.0,0.7948519948519949,0.7948519948519949
1144_pid-112847_pituitary.png,P15,P06,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P07,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P08,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P09,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P10,0.0,0.0,0.7948519948519949,0.7948519948519949
1144_pid-112847_pituitary.png,P15,P11,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P12,0.0,0.0,0.8106494152774322,0.8106494152774322
1144_pid-112847_pituitary.png,P15,P13,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P14,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P16,0.0,0.0,0.8135845314823996,0.8135845314823996
1144_pid-112847_pituitary.png,P15,P17,0.0,0.0,0.8106494152774322,0.8106494152774322
1144_pid-112847_pituitary.png,P15,P18,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P19,0.0,0.0,0.7947932618683001,0.7947932618683001
1144_pid-112847_pituitary.png,P15,P20,0.0,0.0,0.8135845314823996,0.8135845314823996
1148_pid-113274_pituitary.png,P04,P01,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P07,P01,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P09,P01,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P12,P01,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P15,P01,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P17,P01,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P19,P01,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P04,P02,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P07,P02,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P09,P02,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P12,P02,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P15,P02,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P17,P02,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P19,P02,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P04,P03,0.0,0.0,0.8377192982456141,0.8377192982456141
1148_pid-113274_pituitary.png,P07,P03,0.0,0.0,0.8377192982456141,0.8377192982456141
1148_pid-113274_pituitary.png,P09,P03,0.0,0.0,0.8377192982456141,0.8377192982456141
1148_pid-113274_pituitary.png,P12,P03,0.0,0.0,0.8377192982456141,0.8377192982456141
1148_pid-113274_pituitary.png,P15,P03,0.0,0.0,0.8377192982456141,0.8377192982456141
1148_pid-113274_pituitary.png,P17,P03,0.0,0.0,0.8377192982456141,0.8377192982456141
1148_pid-113274_pituitary.png,P19,P03,0.0,0.0,0.8377192982456141,0.8377192982456141
1148_pid-113274_pituitary.png,P04,P05,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P04,P06,0.0,0.0,0.8347286821705426,0.8347286821705426
1148_pid-113274_pituitary.png,P04,P08,0.0,0.0,0.8348122866894198,0.8348122866894198
1148_pid-113274_pituitary.png,P04,P10,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P04,P11,0.0,0.0,0.8344686648501363,0.8344686648501363
1148_pid-113274_pituitary.png,P04,P13,0.0,0.0,0.8375586854460094,0.8375586854460094
1148_pid-113274_pituitary.png,P04,P14,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P04,P16,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P04,P18,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P04,P20,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P07,P05,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P09,P05,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P12,P05,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P15,P05,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P17,P05,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P19,P05,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P07,P06,0.0,0.0,0.8347286821705426,0.8347286821705426
1148_pid-113274_pituitary.png,P09,P06,0.0,0.0,0.8347286821705426,0.8347286821705426
1148_pid-113274_pituitary.png,P12,P06,0.0,0.0,0.8347286821705426,0.8347286821705426
1148_pid-113274_pituitary.png,P15,P06,0.0,0.0,0.8347286821705426,0.8347286821705426
1148_pid-113274_pituitary.png,P17,P06,0.0,0.0,0.8347286821705426,0.8347286821705426
1148_pid-113274_pituitary.png,P19,P06,0.0,0.0,0.8347286821705426,0.8347286821705426
1148_pid-113274_pituitary.png,P07,P08,0.0,0.0,0.8348122866894198,0.8348122866894198
1148_pid-113274_pituitary.png,P07,P10,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P07,P11,0.0,0.0,0.8344686648501363,0.8344686648501363
1148_pid-113274_pituitary.png,P07,P13,0.0,0.0,0.8375586854460094,0.8375586854460094
1148_pid-113274_pituitary.png,P07,P14,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P07,P16,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P07,P18,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P07,P20,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P09,P08,0.0,0.0,0.8348122866894198,0.8348122866894198
1148_pid-113274_pituitary.png,P12,P08,0.0,0.0,0.8348122866894198,0.8348122866894198
1148_pid-113274_pituitary.png,P15,P08,0.0,0.0,0.8348122866894198,0.8348122866894198
1148_pid-113274_pituitary.png,P17,P08,0.0,0.0,0.8348122866894198,0.8348122866894198
1148_pid-113274_pituitary.png,P19,P08,0.0,0.0,0.8348122866894198,0.8348122866894198
1148_pid-113274_pituitary.png,P09,P10,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P09,P11,0.0,0.0,0.8344686648501363,0.8344686648501363
1148_pid-113274_pituitary.png,P09,P13,0.0,0.0,0.8375586854460094,0.8375586854460094
1148_pid-113274_pituitary.png,P09,P14,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P09,P16,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P09,P18,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P09,P20,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P12,P10,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P15,P10,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P17,P10,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P19,P10,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P12,P11,0.0,0.0,0.8344686648501363,0.8344686648501363
1148_pid-113274_pituitary.png,P15,P11,0.0,0.0,0.8344686648501363,0.8344686648501363
1148_pid-113274_pituitary.png,P17,P11,0.0,0.0,0.8344686648501363,0.8344686648501363
1148_pid-113274_pituitary.png,P19,P11,0.0,0.0,0.8344686648501363,0.8344686648501363
1148_pid-113274_pituitary.png,P12,P13,0.0,0.0,0.8375586854460094,0.8375586854460094
1148_pid-113274_pituitary.png,P12,P14,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P12,P16,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P12,P18,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P12,P20,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P15,P13,0.0,0.0,0.8375586854460094,0.8375586854460094
1148_pid-113274_pituitary.png,P17,P13,0.0,0.0,0.8375586854460094,0.8375586854460094
1148_pid-113274_pituitary.png,P19,P13,0.0,0.0,0.8375586854460094,0.8375586854460094
1148_pid-113274_pituitary.png,P15,P14,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P17,P14,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P19,P14,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P15,P16,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P15,P18,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P15,P20,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P17,P16,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P19,P16,0.0,0.0,0.8358302122347067,0.8358302122347067
1148_pid-113274_pituitary.png,P17,P18,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P17,P20,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P19,P18,0.0,0.0,0.8329704510108865,0.8329704510108865
1148_pid-113274_pituitary.png,P19,P20,0.0,0.0,0.8329704510108865,0.8329704510108865
1166_pid-105936_pituitary.png,P01,P13,0.6615188257817486,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P02,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P03,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P04,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P05,P13,0.6411038690888919,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P06,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P07,P13,0.6191763982790411,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P08,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P09,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P10,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P11,P13,0.6582738025529922,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P12,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P14,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P15,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P16,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P17,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P18,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P19,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1166_pid-105936_pituitary.png,P20,P13,0.0,0.0,0.6185216652506372,0.6185216652506372
1169_pid-106062_pituitary.png,P02,P01,0.0,0.0,0.938683243854196,0.938683243854196
1169_pid-106062_pituitary.png,P04,P01,0.0,0.0,0.938683243854196,0.938683243854196
1169_pid-106062_pituitary.png,P07,P01,0.0,0.0,0.938683243854196,0.938683243854196
1169_pid-106062_pituitary.png,P15,P01,0.0,0.0,0.938683243854196,0.938683243854196
1169_pid-106062_pituitary.png,P16,P01,0.0,0.0,0.938683243854196,0.938683243854196
1169_pid-106062_pituitary.png,P17,P01,0.0,0.0,0.938683243854196,0.938683243854196
1169_pid-106062_pituitary.png,P19,P01,0.0,0.0,0.938683243854196,0.938683243854196
1169_pid-106062_pituitary.png,P02,P03,0.0,0.0,0.9293276108726752,0.9293276108726752
1169_pid-106062_pituitary.png,P02,P05,0.0,0.0,0.943560872624912,0.943560872624912
1169_pid-106062_pituitary.png,P02,P06,0.0,0.0,0.9284077892325316,0.9284077892325316
1169_pid-106062_pituitary.png,P02,P08,0.0,0.0,0.9406791602085388,0.9406791602085388
1169_pid-106062_pituitary.png,P02,P09,0.0,0.0,0.9298270687437472,0.9298270687437472
1169_pid-106062_pituitary.png,P02,P10,0.0,0.0,0.9314677327241576,0.9314677327241576
1169_pid-106062_pituitary.png,P02,P11,0.0,0.0,0.9348220516399164,0.9348220516399164
1169_pid-106062_pituitary.png,P02,P12,0.0,0.0,0.9266752762232744,0.9266752762232744
