filename,pair_id,risk_region,frozen_risk,prompt1,prompt2,distance_quintile,text_cosine_distance,corr_A_spearman_mean,corr_A_spearman_median,corr_B_spearman_mean,mae_A_spearman_mean,box_A_spearman_mean,progress_spearman_mean,corr_A_positive_seeds,corr_A_nondecreasing_seeds
1125_pid-111785_pituitary.png,11,MIDDLE,0.2578958450429955,P10,P11,3,0.0713053941726684,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8421723208020989,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,12,MIDDLE,0.2578958450429955,P04,P07,3,0.0756462812423706,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.6952895127336897,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,13,MIDDLE,0.2578958450429955,P01,P19,4,0.0758573412895202,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9746794344808964,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,14,MIDDLE,0.2578958450429955,P08,P09,4,0.0816171765327453,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9898717737923585,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,15,MIDDLE,0.2578958450429955,P04,P17,4,0.0916370153427124,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.6816902584383194,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,16,MIDDLE,0.2578958450429955,P07,P18,4,0.1021898984909057,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9055672219637971,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,17,MIDDLE,0.2578958450429955,P04,P12,5,0.1032623052597045,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9284410731114138,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,18,MIDDLE,0.2578958450429955,P04,P11,5,0.1116034984588623,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.5863558417154946,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,19,MIDDLE,0.2578958450429955,P15,P17,5,0.1277872323989868,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7986803885664047,0.9999999999999998,5,5
1125_pid-111785_pituitary.png,20,MIDDLE,0.2578958450429955,P10,P15,5,0.2204976081848144,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9848076606885379,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,1,HIGH,0.8305204911100221,P05,P16,1,0.0125918388366699,0.8999999999999998,0.8999999999999998,-0.6,0.9399999999999998,0.9390888663607582,0.9999999999999998,5,0
1166_pid-105936_pituitary.png,2,HIGH,0.8305204911100221,P01,P16,1,0.0264503955841064,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7549358868961792,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,3,HIGH,0.8305204911100221,P04,P19,1,0.0309132933616638,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.5305338672259166,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,4,HIGH,0.8305204911100221,P11,P20,1,0.0419908165931701,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.8999999999999998,0.9592239805430142,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,5,HIGH,0.8305204911100221,P12,P20,2,0.0433955192565918,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7445708631492212,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,6,HIGH,0.8305204911100221,P08,P12,2,0.0505661964416503,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.51370678781192,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,7,HIGH,0.8305204911100221,P02,P12,2,0.054884910583496,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7763545876687994,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,8,HIGH,0.8305204911100221,P01,P06,2,0.0598601102828979,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9384938716024445,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,9,HIGH,0.8305204911100221,P01,P09,3,0.060164451599121,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8555183388071926,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,10,HIGH,0.8305204911100221,P06,P11,3,0.0661624670028686,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8206135888745851,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,11,HIGH,0.8305204911100221,P10,P11,3,0.0713053941726684,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8031495069119117,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,12,HIGH,0.8305204911100221,P04,P07,3,0.0756462812423706,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.806878564916965,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,13,HIGH,0.8305204911100221,P01,P19,4,0.0758573412895202,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.6780776708372589,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,14,HIGH,0.8305204911100221,P08,P09,4,0.0816171765327453,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.4935118751941804,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,15,HIGH,0.8305204911100221,P04,P17,4,0.0916370153427124,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7387423057375938,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,16,HIGH,0.8305204911100221,P07,P18,4,0.1021898984909057,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.839657246446175,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,17,HIGH,0.8305204911100221,P04,P12,5,0.1032623052597045,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.49061493200813217,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,18,HIGH,0.8305204911100221,P04,P11,5,0.1116034984588623,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8514648102847048,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,19,HIGH,0.8305204911100221,P15,P17,5,0.1277872323989868,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9101785682296513,0.9999999999999998,5,5
1166_pid-105936_pituitary.png,20,HIGH,0.8305204911100221,P10,P15,5,0.2204976081848144,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7388905057061257,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,1,LOW,0.1279088894810576,P05,P16,1,0.0125918388366699,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9158305623536943,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,2,LOW,0.1279088894810576,P01,P16,1,0.0264503955841064,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9262290169258474,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,3,LOW,0.1279088894810576,P04,P19,1,0.0309132933616638,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8149358868961792,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,4,LOW,0.1279088894810576,P11,P20,1,0.0419908165931701,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9430313039264707,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,5,LOW,0.1279088894810576,P12,P20,2,0.0433955192565918,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9898717737923585,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,6,LOW,0.1279088894810576,P08,P12,2,0.0505661964416503,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,7,LOW,0.1279088894810576,P02,P12,2,0.054884910583496,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.968140967653067,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,8,LOW,0.1279088894810576,P01,P06,2,0.0598601102828979,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,9,LOW,0.1279088894810576,P01,P09,3,0.060164451599121,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.984672546506282,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,10,LOW,0.1279088894810576,P06,P11,3,0.0661624670028686,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,11,LOW,0.1279088894810576,P10,P11,3,0.0713053941726684,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7527032064270999,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,12,LOW,0.1279088894810576,P04,P07,3,0.0756462812423706,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8888290828399068,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,13,LOW,0.1279088894810576,P01,P19,4,0.0758573412895202,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9797435475847172,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,14,LOW,0.1279088894810576,P08,P09,4,0.0816171765327453,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9898717737923585,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,15,LOW,0.1279088894810576,P04,P17,4,0.0916370153427124,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.33193876497362707,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,16,LOW,0.1279088894810576,P07,P18,4,0.1021898984909057,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.5232021270249649,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,17,LOW,0.1279088894810576,P04,P12,5,0.1032623052597045,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8667543715421399,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,18,LOW,0.1279088894810576,P04,P11,5,0.1116034984588623,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.22706441436373734,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,19,LOW,0.1279088894810576,P15,P17,5,0.1277872323989868,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.21408326692239946,0.9999999999999998,5,5
1418_pid-98472_pituitary.png,20,LOW,0.1279088894810576,P10,P15,5,0.2204976081848144,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.3817533914906256,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,1,LOW,0.2063659893690596,P05,P16,1,0.0125918388366699,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9898717737923585,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,2,LOW,0.2063659893690596,P01,P16,1,0.0264503955841064,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,3,LOW,0.2063659893690596,P04,P19,1,0.0309132933616638,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,4,LOW,0.2063659893690596,P11,P20,1,0.0419908165931701,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7648387976521098,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,5,LOW,0.2063659893690596,P12,P20,2,0.0433955192565918,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,6,LOW,0.2063659893690596,P08,P12,2,0.0505661964416503,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,7,LOW,0.2063659893690596,P02,P12,2,0.054884910583496,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9799999999999999,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,8,LOW,0.2063659893690596,P01,P06,2,0.0598601102828979,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,9,LOW,0.2063659893690596,P01,P09,3,0.060164451599121,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8730135577334384,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,10,LOW,0.2063659893690596,P06,P11,3,0.0661624670028686,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9687572119923417,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,11,LOW,0.2063659893690596,P10,P11,3,0.0713053941726684,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8949358868961792,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,12,LOW,0.2063659893690596,P04,P07,3,0.0756462812423706,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8632489595634286,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,13,LOW,0.2063659893690596,P01,P19,4,0.0758573412895202,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9599999999999997,0.9949358868961792,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,14,LOW,0.2063659893690596,P08,P09,4,0.0816171765327453,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8689288922473786,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,15,LOW,0.2063659893690596,P04,P17,4,0.0916370153427124,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.72,0.9349358868961792,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,16,LOW,0.2063659893690596,P07,P18,4,0.1021898984909057,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9898717737923585,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,17,LOW,0.2063659893690596,P04,P12,5,0.1032623052597045,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9599999999999997,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,18,LOW,0.2063659893690596,P04,P11,5,0.1116034984588623,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,19,LOW,0.2063659893690596,P15,P17,5,0.1277872323989868,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9199999999999999,0.9999999999999998,5,5
1865_pid-MR048944_glioma.png,20,LOW,0.2063659893690596,P10,P15,5,0.2204976081848144,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9799999999999999,0.9949358868961792,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,1,LOW,0.1669843682562545,P05,P16,1,0.0125918388366699,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8941281195334551,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,2,LOW,0.1669843682562545,P01,P16,1,0.0264503955841064,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9545443202986407,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,3,LOW,0.1669843682562545,P04,P19,1,0.0309132933616638,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,4,LOW,0.1669843682562545,P11,P20,1,0.0419908165931701,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8947160005536773,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,5,LOW,0.1669843682562545,P12,P20,2,0.0433955192565918,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.31463838951702244,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,6,LOW,0.1669843682562545,P08,P12,2,0.0505661964416503,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9745443202986406,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,7,LOW,0.1669843682562545,P02,P12,2,0.054884910583496,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8366261453344986,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,8,LOW,0.1669843682562545,P01,P06,2,0.0598601102828979,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9796084334024613,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,9,LOW,0.1669843682562545,P01,P09,3,0.060164451599121,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9745443202986406,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,10,LOW,0.1669843682562545,P06,P11,3,0.0661624670028686,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8338213250961622,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,11,LOW,0.1669843682562545,P10,P11,3,0.0713053941726684,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8533771857710699,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,12,LOW,0.1669843682562545,P04,P07,3,0.0756462812423706,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9898717737923585,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,13,LOW,0.1669843682562545,P01,P19,4,0.0758573412895202,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8981848464596078,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,14,LOW,0.1669843682562545,P08,P09,4,0.0816171765327453,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.96948020719482,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,15,LOW,0.1669843682562545,P04,P17,4,0.0916370153427124,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.7580532891463978,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,16,LOW,0.1669843682562545,P07,P18,4,0.1021898984909057,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9799999999999999,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,17,LOW,0.1669843682562545,P04,P12,5,0.1032623052597045,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9276426501923248,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,18,LOW,0.1669843682562545,P04,P11,5,0.1116034984588623,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9797435475847172,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,19,LOW,0.1669843682562545,P15,P17,5,0.1277872323989868,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,5,5
2086_pid-MR047953C_glioma.png,20,LOW,0.1669843682562545,P10,P15,5,0.2204976081848144,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9949358868961792,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,1,MIDDLE,0.3387223861264504,P05,P16,1,0.0125918388366699,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9131207333557873,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,2,MIDDLE,0.3387223861264504,P01,P16,1,0.0264503955841064,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9599999999999997,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,3,MIDDLE,0.3387223861264504,P04,P19,1,0.0309132933616638,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8628427124746189,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,4,MIDDLE,0.3387223861264504,P11,P20,1,0.0419908165931701,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8890640064296343,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,5,MIDDLE,0.3387223861264504,P12,P20,2,0.0433955192565918,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8399999999999999,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,6,MIDDLE,0.3387223861264504,P08,P12,2,0.0505661964416503,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9698717737923586,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,7,MIDDLE,0.3387223861264504,P02,P12,2,0.054884910583496,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9599999999999997,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,8,MIDDLE,0.3387223861264504,P01,P06,2,0.0598601102828979,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9329137483259664,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,9,MIDDLE,0.3387223861264504,P01,P09,3,0.060164451599121,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8664269556756683,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,10,MIDDLE,0.3387223861264504,P06,P11,3,0.0661624670028686,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9527067632961455,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,11,MIDDLE,0.3387223861264504,P10,P11,3,0.0713053941726684,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8572519185910037,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,12,MIDDLE,0.3387223861264504,P04,P07,3,0.0756462812423706,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8533771857710699,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,13,MIDDLE,0.3387223861264504,P01,P19,4,0.0758573412895202,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9749358868961793,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,14,MIDDLE,0.3387223861264504,P08,P09,4,0.0816171765327453,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,15,MIDDLE,0.3387223861264504,P04,P17,4,0.0916370153427124,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8749358868961792,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,16,MIDDLE,0.3387223861264504,P07,P18,4,0.1021898984909057,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,17,MIDDLE,0.3387223861264504,P04,P12,5,0.1032623052597045,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8111557851418685,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,18,MIDDLE,0.3387223861264504,P04,P11,5,0.1116034984588623,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8727144862669775,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,19,MIDDLE,0.3387223861264504,P15,P17,5,0.1277872323989868,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8599999999999998,0.9999999999999998,5,5
2338_pid-MR051461_glioma.png,20,MIDDLE,0.3387223861264504,P10,P15,5,0.2204976081848144,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8242640687119284,0.9999999999999998,5,5
252_pid-102935_meningioma.png,1,MIDDLE,0.3918672820694691,P05,P16,1,0.0125918388366699,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9213288611062314,0.9999999999999998,5,5
252_pid-102935_meningioma.png,2,MIDDLE,0.3918672820694691,P01,P16,1,0.0264503955841064,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8939176975238444,0.9999999999999998,5,5
252_pid-102935_meningioma.png,3,MIDDLE,0.3918672820694691,P04,P19,1,0.0309132933616638,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9799999999999999,0.9999999999999998,5,5
252_pid-102935_meningioma.png,4,MIDDLE,0.3918672820694691,P11,P20,1,0.0419908165931701,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.8995980549669399,0.9999999999999998,5,5
252_pid-102935_meningioma.png,5,MIDDLE,0.3918672820694691,P12,P20,2,0.0433955192565918,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9003067944372927,0.9999999999999998,5,5
252_pid-102935_meningioma.png,6,MIDDLE,0.3918672820694691,P08,P12,2,0.0505661964416503,0.9999999999999998,0.9999999999999999,-0.9999999999999998,0.9999999999999998,0.9283130726672493,0.9999999999999998,5,5
